seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,clock_cycles,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
1,1024,PRL,small,syrk,2397877,4,0,2644453,4,777170,6912,424,6912,6912,2,0,0,8
1,1024,PRL,small,trisolv,73319,4,0,95398,4,21287,613,11,613,613,361,68,0,8
1,1024,PRL,small,trmm,1488447,6,0,1757297,4,426920,7481,345,7073,5993,1,0,408,8
3,1024,SHEL,small,2mm,3195761,9,0,3900906,4,888681,19721,517,10316,6665,2,2,9405,8
3,1024,SHEL,small,3mm,5483943,12,0,6476658,4,1600599,27701,641,27655,27618,0,0,46,8
3,1024,SHEL,small,adi,9657653,16,0,13722385,4,2608420,106272,70404,71218,53843,292,119,35054,8
3,1024,SHEL,small,atax,304227,7,0,334430,4,99981,831,35,831,831,240,14,0,8
3,1024,SHEL,small,bicg,246306,5,0,291593,4,114469,843,29,843,843,240,14,0,8
3,1024,SHEL,small,cholesky,2966629,8,0,3598779,4,861006,17454,653,15935,11562,597,290,1519,8
3,1024,SHEL,small,correlation,3782373,15,0,12806656,4,781405,253402,4660,167835,73436,328,15,85567,8
3,1024,SHEL,small,covariance,3755783,10,0,13426502,4,750268,271614,5024,142972,50489,162,6,128642,8
3,1024,SHEL,small,deriche,2075032,20,0,5430169,4,306288,86948,29175,84494,73524,20,10,2454,8
3,1024,SHEL,small,doitgen,4775638,9,0,4809750,4,1394070,932,928,932,932,2,1,0,8
3,1024,SHEL,small,durbin,172786,22,0,174140,4,50013,15,0,0,0,8758,9,0,8
3,1024,SHEL,small,fdtd-2d,8174705,14,0,10933106,4,2574848,72124,35759,71777,70516,372,40,347,8
3,1024,SHEL,small,floyd-warshall,88092845,5,0,100551078,4,17502091,346822,314930,346218,337359,0,0,604,8
3,1024,SHEL,small,gemm,4104433,6,0,4775464,4,1333795,18607,1014,9543,2281,2,1,9064,8
3,1024,SHEL,small,gemver,537416,11,0,684628,4,169354,4048,980,3222,2461,482,26,826,8
3,1024,SHEL,small,gesummv,139151,4,0,181482,4,64230,932,22,932,932,272,5,0,8
3,1024,SHEL,small,gramschmidt,4839793,14,0,5753480,4,1325236,21164,16258,14179,7253,4880,731,6985,8
3,1024,SHEL,small,heat-3d,13754691,13,0,16440653,4,3659013,73469,32973,68123,50587,2,0,5346,8
3,1024,SHEL,small,jacobi-1d,2173065,133,0,2206473,4,311677,3,0,0,0,4880,2,0,8
3,1024,SHEL,small,jacobi-2d,12454771,8,0,15100754,4,3643865,73256,39167,69324,54626,1,0,3932,8
3,1024,SHEL,small,lu,5862837,7,0,7405562,4,1692563,42457,1024,33262,25487,357,222,9195,8
3,1024,SHEL,small,ludcmp,5458470,13,0,7035824,4,1159644,43334,1333,35837,28883,957,633,7497,8
3,1024,SHEL,small,mvt,290196,5,0,458158,4,81966,4674,126,4674,4674,120,7,0,8
3,1024,SHEL,small,nussinov,16076574,15,0,22998868,4,2846115,166098,2007,65558,50304,2,1,100540,8
3,1024,SHEL,small,seidel-2d,9643209,8,0,11066782,4,2281160,31641,31092,31641,31641,1,0,0,8
3,1024,SHEL,small,symm,2386248,7,0,3388902,4,847694,21108,10931,13134,6233,2,0,7974,8
3,1024,SHEL,small,syr2k,3573954,6,0,6324605,4,1101671,71211,2390,16543,10057,2,0,54668,8
3,1024,SHEL,small,syrk,2397877,4,0,2723586,4,774997,9085,707,5596,4072,2,0,3489,8
3,1024,SHEL,small,trisolv,73319,4,0,95406,4,21287,613,11,613,613,480,73,0,8
3,1024,SHEL,small,trmm,1488447,6,0,1885614,4,423350,11051,381,4575,1951,1,0,6476,8
3,1024,PRL,small,2mm,3195740,8,0,3831686,4,890595,17807,473,14148,10802,2,2,3659,8
3,1024,PRL,small,3mm,5483911,11,0,6568771,4,1597957,30343,642,30324,30315,0,0,19,8
3,1024,PRL,small,adi,9656304,15,0,13976658,4,2601313,113099,73660,65276,46425,2332,695,47823,8
3,1024,PRL,small,atax,304227,7,0,334462,4,99981,831,35,831,831,240,14,0,8
3,1024,PRL,small,bicg,246306,5,0,291568,4,114469,843,29,843,843,240,14,0,8
3,1024,PRL,small,cholesky,2966629,8,0,3690277,4,858442,20018,582,20018,20018,597,266,0,8
3,1024,PRL,small,correlation,3782328,16,0,12122741,4,800652,234155,3997,234155,234155,328,15,0,8
3,1024,PRL,small,covariance,3755750,10,0,11613654,4,801147,220735,4015,217777,204624,162,6,2958,8
3,1024,PRL,small,deriche,2074963,19,0,6162433,4,291113,102119,44095,92602,70369,16,4,9517,8
3,1024,PRL,small,doitgen,4775638,9,0,4809756,4,1394070,932,928,932,932,2,1,0,8
3,1024,PRL,small,durbin,172786,22,0,174130,4,50013,15,0,0,0,8758,9,0,8
3,1024,PRL,small,fdtd-2d,8164867,8,0,10903411,4,2565784,72858,35360,69649,64966,2,0,3209,8
3,1024,PRL,small,floyd-warshall,88094741,5,0,100539691,4,17504304,346505,320462,346505,346505,0,0,0,8
3,1024,PRL,small,gemm,4104433,6,0,4656657,4,1337095,15307,683,14452,11822,2,1,855,8
3,1024,PRL,small,gemver,537492,11,0,674622,4,169625,3777,973,3388,2675,482,26,389,8
3,1024,PRL,small,gesummv,139151,4,0,181451,4,64230,932,22,932,932,272,5,0,8
3,1024,PRL,small,gramschmidt,4839793,14,0,5695260,4,1326904,19496,15525,15060,9402,4880,712,4436,8
3,1024,PRL,small,heat-3d,13753576,11,0,16397662,4,3659888,72594,33039,69762,62346,2,0,2832,8
3,1024,PRL,small,jacobi-1d,2173065,133,0,2206501,4,311677,3,0,0,0,4880,2,0,8
3,1024,PRL,small,jacobi-2d,12453890,9,0,15159924,4,3641939,75182,39433,72081,64125,1,0,3101,8
3,1024,PRL,small,lu,5859951,6,0,7160504,4,1698622,36398,942,36398,36398,357,234,0,8
3,1024,PRL,small,ludcmp,5455574,10,0,6794752,4,1165199,37541,1023,36969,35090,838,402,572,8
3,1024,PRL,small,mvt,290175,4,0,498635,4,80808,5832,116,5832,5832,120,7,0,8
3,1024,PRL,small,nussinov,16076574,15,0,23842045,4,2822429,189784,1573,153454,132814,2,1,36330,8
3,1024,PRL,small,seidel-2d,9643209,8,0,11061418,4,2281176,31625,31076,31625,31625,1,0,0,8
3,1024,PRL,small,symm,2386248,7,0,3216868,4,852390,16412,8227,16412,16353,2,0,0,8
3,1024,PRL,small,syr2k,3573954,6,0,6600563,4,1093304,79578,597,78338,75782,2,0,1240,8
3,1024,PRL,small,syrk,2397877,4,0,2658166,4,776822,7260,593,6873,6264,2,0,387,8
3,1024,PRL,small,trisolv,73319,4,0,95495,4,21287,613,11,613,613,480,73,0,8
3,1024,PRL,small,trmm,1488447,6,0,1781183,4,426264,8137,351,6703,4336,1,0,1434,8
4,1024,SHEL,small,2mm,3195761,9,0,3909681,4,888442,19960,521,8726,2135,2,2,11234,8
4,1024,SHEL,small,3mm,5483943,12,0,6855741,4,1590004,38296,795,18817,7862,0,0,19479,8
4,1024,SHEL,small,adi,9657653,16,0,13576988,4,2612218,102474,67967,70834,50854,2612,753,31640,8
4,1024,SHEL,small,atax,304227,7,0,394274,4,98304,2508,824,2508,2508,240,14,0,8
4,1024,SHEL,small,bicg,246306,5,0,291567,4,114469,843,29,843,843,240,14,0,8
4,1024,SHEL,small,cholesky,2966629,8,0,3599670,4,861016,17444,636,17444,17444,597,290,0,8
4,1024,SHEL,small,correlation,3782373,15,0,13583884,4,759632,275175,5037,137823,46805,487,94,137352,8
4,1024,SHEL,small,covariance,3755783,10,0,13495116,4,748333,273549,5065,138901,47724,3402,3166,134648,8
4,1024,SHEL,small,deriche,2075032,20,0,5488051,4,305305,87931,29862,77043,47570,20,10,10888,8
4,1024,SHEL,small,doitgen,4775638,9,0,4809701,4,1394070,932,927,932,932,2,1,0,8
4,1024,SHEL,small,durbin,172786,22,0,174128,4,50013,15,0,0,0,5428,8,0,8
4,1024,SHEL,small,fdtd-2d,8174705,14,0,10908496,4,2574917,72055,35766,70837,67457,3572,134,1218,8
4,1024,SHEL,small,floyd-warshall,88099129,5,0,100413367,4,17509730,345467,320316,342539,299667,0,0,2928,8
4,1024,SHEL,small,gemm,4104433,6,0,4672281,4,1336644,15758,469,15758,15758,2,1,0,8
4,1024,SHEL,small,gemver,537416,11,0,791045,4,166635,6767,1062,6575,6439,602,219,192,8
4,1024,SHEL,small,gesummv,139151,4,0,181690,4,64225,937,26,937,937,362,10,0,8
4,1024,SHEL,small,gramschmidt,4839793,14,0,5646392,4,1328446,17954,15841,13263,6755,80,80,4691,8
4,1024,SHEL,small,heat-3d,13754691,13,0,16324582,4,3662294,70188,33137,68234,60235,2,0,1954,8
4,1024,SHEL,small,jacobi-1d,2173065,133,0,2206496,4,311677,3,0,0,0,160,2,0,8
4,1024,SHEL,small,jacobi-2d,12454771,8,0,15098618,4,3643831,73290,39670,69982,56253,1,0,3308,8
4,1024,SHEL,small,lu,5862837,7,0,7520524,4,1689284,45736,1022,33590,25038,357,198,12146,8
4,1024,SHEL,small,ludcmp,5458470,13,0,7121228,4,1157197,45781,1532,34257,26843,957,691,11524,8
4,1024,SHEL,small,mvt,290196,5,0,390035,4,83893,2747,141,2495,1760,240,13,252,8
4,1024,SHEL,small,nussinov,16076574,15,0,23006432,4,2845897,166316,2042,63674,49199,2,1,102642,8
4,1024,SHEL,small,seidel-2d,9643209,8,0,11087252,4,2280574,32227,31561,30915,18928,1,0,1312,8
4,1024,SHEL,small,symm,2386248,7,0,3446484,4,845961,22841,10786,10675,5730,2,0,12166,8
4,1024,SHEL,small,syr2k,3573954,6,0,6186441,4,1105421,67461,2185,18637,11405,2,0,48824,8
4,1024,SHEL,small,syrk,2397877,4,0,2832670,4,771946,12136,831,3681,1544,2,0,8455,8
4,1024,SHEL,small,trisolv,73319,4,0,95412,4,21287,613,11,613,613,480,73,0,8
4,1024,SHEL,small,trmm,1488447,6,0,1851926,4,424298,10103,373,5050,2345,1,0,5053,8
4,1024,PRL,small,2mm,3195740,8,0,3940653,4,887559,20843,510,12646,9363,2,2,8197,8
4,1024,PRL,small,3mm,5483911,11,0,6764411,4,1592512,35788,717,21058,18477,0,0,14730,8
4,1024,PRL,small,adi,9656304,15,0,13577878,4,2611582,102830,69645,66093,49299,4652,1375,36737,8
4,1024,PRL,small,atax,304227,7,0,394330,4,98304,2508,824,2508,2508,240,14,0,8
4,1024,PRL,small,bicg,246306,5,0,291549,4,114469,843,29,843,843,240,14,0,8
4,1024,PRL,small,cholesky,2966629,8,0,3686325,4,858553,19907,580,19907,19907,597,288,0,8
4,1024,PRL,small,correlation,3782328,16,0,12902942,4,778704,256103,4672,167272,72550,487,94,88831,8
4,1024,PRL,small,covariance,3755750,10,0,12091747,4,787690,234192,4309,194818,119780,3402,3165,39374,8
4,1024,PRL,small,deriche,2074963,19,0,6456299,4,285897,107335,50790,81304,64964,16,4,26031,8
4,1024,PRL,small,doitgen,4775638,9,0,4809710,4,1394070,932,927,932,932,2,1,0,8
4,1024,PRL,small,durbin,172786,22,0,174127,4,50013,15,0,0,0,5428,8,0,8
4,1024,PRL,small,fdtd-2d,8164867,8,0,10906595,4,2565727,72915,35387,69334,64318,2,0,3581,8
4,1024,PRL,small,floyd-warshall,88096486,5,0,100401023,4,17507819,344735,320863,344735,344735,0,0,0,8
4,1024,PRL,small,gemm,4104433,6,0,4718435,4,1335346,17056,417,17056,17056,2,1,0,8
4,1024,PRL,small,gemver,537492,11,0,753857,4,167629,5773,1076,5095,3699,602,217,678,8
4,1024,PRL,small,gesummv,139151,4,0,181711,4,64225,937,26,937,937,362,10,0,8
4,1024,PRL,small,gramschmidt,4839793,14,0,5634459,4,1328796,17604,15860,13809,8806,80,80,3795,8
4,1024,PRL,small,heat-3d,13753576,11,0,16341511,4,3661368,71114,33065,69026,63272,2,0,2088,8
4,1024,PRL,small,jacobi-1d,2173065,133,0,2206506,4,311677,3,0,0,0,160,2,0,8
4,1024,PRL,small,jacobi-2d,12453890,9,0,15166291,4,3641747,75374,39330,73726,68359,1,0,1648,8
4,1024,PRL,small,lu,5859951,6,0,7149030,4,1698911,36109,945,35651,33812,357,230,458,8
4,1024,PRL,small,ludcmp,5455574,10,0,6903756,4,1162241,40499,1159,36946,32408,600,289,3553,8
4,1024,PRL,small,mvt,290175,4,0,389863,4,83893,2747,141,2495,1760,240,13,252,8
4,1024,PRL,small,nussinov,16076574,15,0,22850632,4,2850267,161946,1879,82991,64907,2,1,78955,8
4,1024,PRL,small,seidel-2d,9643209,8,0,11056676,4,2281221,31580,31031,31580,31580,1,0,0,8
4,1024,PRL,small,symm,2386248,7,0,3375259,4,848004,20798,10092,12781,8156,2,0,8017,8
4,1024,PRL,small,syr2k,3573954,6,0,6582535,4,1093769,79113,634,77613,74998,2,0,1500,8
4,1024,PRL,small,syrk,2397877,4,0,2679373,4,776229,7853,620,6579,5102,2,0,1274,8
4,1024,PRL,small,trisolv,73319,4,0,95481,4,21287,613,11,613,613,480,73,0,8
4,1024,PRL,small,trmm,1488447,6,0,1755039,4,426990,7411,347,6969,5535,1,0,442,8
5,1024,SHEL,small,2mm,3195761,9,0,3728286,4,893496,14906,466,11829,8633,2,2,3077,8
5,1024,SHEL,small,3mm,5483943,12,0,6626213,4,1596334,31966,700,23036,16517,0,0,8930,8
5,1024,SHEL,small,adi,9657653,16,0,13420873,4,2616186,98506,64378,78572,61865,2532,704,19934,8
5,1024,SHEL,small,atax,304227,7,0,394234,4,98304,2508,824,2508,2508,240,14,0,8
5,1024,SHEL,small,bicg,246306,5,0,291601,4,114469,843,29,843,843,240,14,0,8
5,1024,SHEL,small,cholesky,2966629,8,0,3636433,4,859902,18558,709,11092,6228,597,297,7466,8
5,1024,SHEL,small,correlation,3782373,15,0,12750920,4,782820,251987,4616,170936,76345,487,94,81051,8
5,1024,SHEL,small,covariance,3755783,10,0,13243498,4,754991,266891,4898,150301,54860,162,6,116590,8
5,1024,SHEL,small,deriche,2075032,20,0,5592565,4,305973,87263,41051,85670,78287,20,10,1593,8
5,1024,SHEL,small,doitgen,4775638,9,0,4809583,4,1394071,931,927,931,931,2,1,0,8
5,1024,SHEL,small,durbin,172786,22,0,174127,4,50013,15,0,0,0,9755,2,0,8
5,1024,SHEL,small,fdtd-2d,8174705,14,0,10902531,4,2574925,72047,35295,71802,70792,332,0,245,8
5,1024,SHEL,small,floyd-warshall,88092979,5,0,100526183,4,17501997,347050,314970,345826,329476,0,0,1224,8
5,1024,SHEL,small,gemm,4104433,6,0,4637738,4,1337575,14827,379,14772,14544,2,1,55,8
5,1024,SHEL,small,gemver,537416,11,0,747348,4,167817,5585,1000,5319,4903,362,62,266,8
5,1024,SHEL,small,gesummv,139151,4,0,194090,4,63879,1283,23,1283,1283,362,10,0,8
5,1024,SHEL,small,gramschmidt,4839793,14,0,5712091,4,1326661,19739,16345,13128,5514,80,80,6611,8
5,1024,SHEL,small,heat-3d,13754691,13,0,16575246,4,3656068,76414,33134,61887,31679,2,0,14527,8
5,1024,SHEL,small,jacobi-1d,2173065,133,0,2206534,4,311677,3,0,0,0,160,2,0,8
5,1024,SHEL,small,jacobi-2d,12454771,8,0,15040298,4,3645030,72091,38989,70822,64305,1,0,1269,8
5,1024,SHEL,small,lu,5862837,7,0,7444856,4,1691325,43695,1044,31685,24671,357,222,12010,8
5,1024,SHEL,small,ludcmp,5458470,13,0,7283686,4,1152568,50410,1485,33495,24819,957,447,16915,8
5,1024,SHEL,small,mvt,290196,5,0,381311,4,84124,2516,195,1788,1052,240,15,728,8
5,1024,SHEL,small,nussinov,16076574,15,0,22961326,4,2846796,165417,2057,63131,48315,2,1,102286,8
5,1024,SHEL,small,seidel-2d,9643209,8,0,11120082,4,2279634,33167,32307,29804,10149,1,0,3363,8
5,1024,SHEL,small,symm,2386248,7,0,3380415,4,847613,21189,10033,12373,5794,2,0,8816,8
5,1024,SHEL,small,syr2k,3573954,6,0,6327168,4,1101465,71417,2464,16098,10829,2,0,55319,8
5,1024,SHEL,small,syrk,2397877,4,0,2933762,4,769108,14974,1001,1016,295,2,0,13958,8
5,1024,SHEL,small,trisolv,73319,4,0,95405,4,21287,613,11,613,613,480,73,0,8
5,1024,SHEL,small,trmm,1488447,6,0,1918238,4,422424,11977,392,3816,1566,1,0,8161,8
5,1024,PRL,small,2mm,3195740,8,0,3759675,4,892594,15808,456,15050,13735,2,2,758,8
5,1024,PRL,small,3mm,5483911,11,0,6663098,4,1595249,33051,670,28626,26416,0,0,4425,8
5,1024,PRL,small,adi,9656304,15,0,13930747,4,2602301,112111,74720,67167,50167,4652,2777,44944,8
5,1024,PRL,small,atax,304227,7,0,394122,4,98304,2508,824,2508,2508,240,14,0,8
5,1024,PRL,small,bicg,246306,5,0,291583,4,114469,843,29,843,843,240,14,0,8
5,1024,PRL,small,cholesky,2966629,8,0,3620365,4,860350,18110,653,16718,14945,597,299,1392,8
5,1024,PRL,small,correlation,3782328,16,0,12064573,4,802104,232703,4315,193456,118384,487,94,39247,8
5,1024,PRL,small,covariance,3755750,10,0,12346289,4,780164,241718,4437,182834,93132,162,6,58884,8
5,1024,PRL,small,deriche,2074963,19,0,6537747,4,284923,108309,53704,77603,64682,16,4,30706,8
5,1024,PRL,small,doitgen,4775638,9,0,4809630,4,1394071,931,927,931,931,2,1,0,8
5,1024,PRL,small,durbin,172786,22,0,174127,4,50013,15,0,0,0,9755,2,0,8
5,1024,PRL,small,fdtd-2d,8164867,8,0,10907158,4,2565392,73250,35544,67881,61691,2,0,5369,8
5,1024,PRL,small,floyd-warshall,88092553,5,0,100521163,4,17501725,346896,315249,346647,343210,0,0,249,8
5,1024,PRL,small,gemm,4104433,6,0,4730756,4,1334937,17465,283,17465,17465,2,1,0,8
5,1024,PRL,small,gemver,537492,11,0,733721,4,168152,5250,988,5093,4897,362,49,157,8
5,1024,PRL,small,gesummv,139151,4,0,194096,4,63879,1283,23,1283,1283,362,10,0,8
5,1024,PRL,small,gramschmidt,4839793,14,0,5656174,4,1328276,18124,16083,14815,10913,80,80,3309,8
5,1024,PRL,small,heat-3d,13753576,11,0,16330910,4,3661381,71101,32992,67774,60671,2,0,3327,8
5,1024,PRL,small,jacobi-1d,2173065,133,0,2206476,4,311677,3,0,0,0,160,2,0,8
5,1024,PRL,small,jacobi-2d,12453890,9,0,15136965,4,3642064,75057,39476,73699,69123,1,0,1358,8
5,1024,PRL,small,lu,5859951,6,0,7210638,4,1697097,37923,971,34274,30016,357,228,3649,8
5,1024,PRL,small,ludcmp,5455574,10,0,6859181,4,1163381,39359,1303,37008,33564,957,604,2351,8
5,1024,PRL,small,mvt,290175,4,0,374298,4,84319,2321,165,1791,1096,240,15,530,8
5,1024,PRL,small,nussinov,16076574,15,0,23397398,4,2834450,177763,1671,127116,104375,2,1,50647,8
5,1024,PRL,small,seidel-2d,9643209,8,0,11055355,4,2281219,31582,31033,31582,31582,1,0,0,8
5,1024,PRL,small,symm,2386248,7,0,3231825,4,851892,16910,8323,16026,9770,2,0,884,8
5,1024,PRL,small,syr2k,3573954,6,0,6163366,4,1105622,67260,1020,55307,43881,2,0,11953,8
5,1024,PRL,small,syrk,2397877,4,0,2697944,4,775691,8391,658,6358,5078,2,0,2033,8
5,1024,PRL,small,trisolv,73319,4,0,95405,4,21287,613,11,613,613,480,73,0,8
5,1024,PRL,small,trmm,1488447,6,0,1761093,4,426813,7588,344,6504,4563,1,0,1084,8
5,64,SHEL,small,2mm,3195761,9,0,3706379,4,894100,14302,454,13057,11165,2,2,1245,8
5,64,SHEL,small,3mm,5483943,12,0,6493391,4,1600065,28235,670,24122,17880,0,0,4113,8
5,64,SHEL,small,adi,9657653,16,0,13157366,4,2622727,91965,61659,73333,58642,251,79,18632,8
5,64,SHEL,small,atax,304227,7,0,334129,4,99987,825,29,825,825,62,7,0,8
5,64,SHEL,small,bicg,246306,5,0,291181,4,114477,835,23,835,835,58,7,0,8
5,64,SHEL,small,cholesky,2966629,8,0,3523272,4,862877,15583,650,13421,7614,121,101,2162,8
5,64,SHEL,small,correlation,3782373,15,0,13089214,4,773259,261548,4880,156853,61094,167,5,104695,8
5,64,SHEL,small,covariance,3755783,10,0,13154276,4,757476,264406,4837,152880,57253,82,1,111526,8
5,64,SHEL,small,deriche,2075032,20,0,5338804,4,308302,84934,27043,82191,72008,20,10,2743,8
5,64,SHEL,small,doitgen,4775638,9,0,4809576,4,1394072,930,926,930,930,2,1,0,8
5,64,SHEL,small,durbin,172786,22,0,174126,4,50013,15,0,0,0,507,1,0,8
5,64,SHEL,small,fdtd-2d,8174705,14,0,10866652,4,2576019,70953,35909,69435,63417,211,0,1518,8
5,64,SHEL,small,floyd-warshall,88099448,5,0,100526631,4,17507082,348434,321623,341487,228423,0,0,6947,8
5,64,SHEL,small,gemm,4104433,6,0,4653130,4,1337137,15265,428,13820,10158,2,1,1445,8
5,64,SHEL,small,gemver,537416,11,0,668262,4,169796,3606,966,3326,3179,242,11,280,8
5,64,SHEL,small,gesummv,139151,4,0,181283,4,64233,929,19,929,929,92,5,0,8
5,64,SHEL,small,gramschmidt,4839793,14,0,5640658,4,1328302,18098,15581,11668,4729,0,0,6430,8
5,64,SHEL,small,heat-3d,13754691,13,0,16207540,4,3664963,67519,33131,65918,59467,2,0,1601,8
5,64,SHEL,small,jacobi-1d,2173065,133,0,2206482,4,311677,3,0,0,0,4,1,0,8
5,64,SHEL,small,jacobi-2d,12454771,8,0,15041214,4,3644980,72141,39608,70523,62706,1,0,1618,8
5,64,SHEL,small,lu,5862837,7,0,7418410,4,1691973,43047,1000,29719,23063,0,0,13328,8
5,64,SHEL,small,ludcmp,5458470,13,0,7069126,4,1158451,44527,1190,31688,24992,124,10,12839,8
5,64,SHEL,small,mvt,290196,5,0,375206,4,84274,2366,146,1660,885,0,0,706,8
5,64,SHEL,small,nussinov,16076574,15,0,23021834,4,2845119,167094,2101,59911,46734,2,1,107183,8
5,64,SHEL,small,seidel-2d,9643209,8,0,11068083,4,2281060,31741,31474,31602,30781,1,0,139,8
5,64,SHEL,small,symm,2386248,7,0,3340923,4,848738,20064,9477,12799,6164,2,0,7265,8
5,64,SHEL,small,syr2k,3573954,6,0,6321500,4,1101564,71318,2240,15569,10184,2,0,55749,8
5,64,SHEL,small,syrk,2397877,4,0,2711068,4,775292,8790,513,5354,4002,2,0,3436,8
5,64,SHEL,small,trisolv,73319,4,0,89558,4,21452,448,8,448,448,4,0,0,8
5,64,SHEL,small,trmm,1488447,6,0,1840200,4,424601,9800,364,5339,2677,1,0,4461,8
5,64,PRL,small,2mm,3195740,8,0,3792967,4,891667,16735,458,15068,12793,2,2,1667,8
5,64,PRL,small,3mm,5483911,11,0,6563281,4,1598069,30231,651,28916,27481,0,0,1315,8
5,64,PRL,small,adi,9656304,15,0,13797658,4,2605543,108869,72168,61885,49822,11,0,46984,8
5,64,PRL,small,atax,304227,7,0,334139,4,99987,825,29,825,825,62,7,0,8
5,64,PRL,small,bicg,246306,5,0,291181,4,114477,835,23,835,835,58,7,0,8
5,64,PRL,small,cholesky,2966629,8,0,3523075,4,862888,15572,632,15068,11229,121,101,504,8
5,64,PRL,small,correlation,3782328,16,0,12378760,4,793200,241607,4476,182026,92028,167,5,59581,8
5,64,PRL,small,covariance,3755750,10,0,12299951,4,781494,240388,4463,185518,98676,82,1,54870,8
5,64,PRL,small,deriche,2074963,19,0,6370238,4,287187,106045,49116,85306,65288,16,4,20739,8
5,64,PRL,small,doitgen,4775638,9,0,4809581,4,1394072,930,926,930,930,2,1,0,8
5,64,PRL,small,durbin,172786,22,0,174129,4,50013,15,0,0,0,507,1,0,8
5,64,PRL,small,fdtd-2d,8164867,8,0,10921932,4,2564488,74154,35789,65826,56663,2,0,8328,8
5,64,PRL,small,floyd-warshall,88099212,5,0,100470331,4,17508283,346997,321014,343994,293748,0,0,3003,8
5,64,PRL,small,gemm,4104433,6,0,4641762,4,1337454,14948,402,14438,12791,2,1,510,8
5,64,PRL,small,gemver,537492,11,0,677043,4,169540,3862,970,2481,1796,242,12,1381,8
5,64,PRL,small,gesummv,139151,4,0,181358,4,64233,929,19,929,929,92,5,0,8
5,64,PRL,small,gramschmidt,4839793,14,0,5632987,4,1328533,17867,15554,11984,5331,0,0,5883,8
5,64,PRL,small,heat-3d,13753576,11,0,16287637,4,3662424,70058,33102,65995,57702,2,0,4063,8
5,64,PRL,small,jacobi-1d,2173065,133,0,2206505,4,311677,3,0,0,0,4,1,0,8
5,64,PRL,small,jacobi-2d,12453890,9,0,15147958,4,3641765,75356,39457,70421,59904,1,0,4935,8
5,64,PRL,small,lu,5859951,6,0,7205090,4,1697185,37835,957,32444,27052,0,0,5391,8
5,64,PRL,small,ludcmp,5455574,10,0,6836991,4,1163938,38802,999,33779,28807,243,102,5023,8
5,64,PRL,small,mvt,290175,4,0,394527,4,83742,2898,130,2898,2898,0,0,0,8
5,64,PRL,small,nussinov,16076574,15,0,22725820,4,2853405,158808,1987,63638,50897,2,1,95170,8
5,64,PRL,small,seidel-2d,9643209,8,0,11066328,4,2281100,31701,31458,31701,31701,1,0,0,8
5,64,PRL,small,symm,2386248,7,0,3217002,4,852383,16419,8093,16384,12997,2,0,35,8
5,64,PRL,small,syr2k,3573954,6,0,6321834,4,1101050,71832,600,66346,59698,2,0,5486,8
5,64,PRL,small,syrk,2397877,4,0,2641305,4,777238,6844,389,6712,6414,2,0,132,8
5,64,PRL,small,trisolv,73319,4,0,89521,4,21452,448,8,448,448,4,0,0,8
5,64,PRL,small,trmm,1488447,6,0,1747233,4,427203,7198,333,7198,7185,1,0,0,8
5,128,SHEL,small,2mm,3195761,9,0,3715260,4,893886,14516,463,12406,9099,2,2,2110,8
5,128,SHEL,small,3mm,5483943,12,0,6442715,4,1601541,26759,661,25305,21179,0,0,1454,8
5,128,SHEL,small,adi,9657653,16,0,13148955,4,2623510,91182,61225,77690,69936,172,79,13492,8
5,128,SHEL,small,atax,304227,7,0,334548,4,99981,831,35,831,831,240,14,0,8
5,128,SHEL,small,bicg,246306,5,0,291336,4,114473,839,26,839,839,240,14,0,8
5,128,SHEL,small,cholesky,2966629,8,0,3536652,4,862562,15898,651,14048,8849,240,0,1850,8
5,128,SHEL,small,correlation,3782373,15,0,13171446,4,771140,263667,4898,153366,57233,247,94,110301,8
5,128,SHEL,small,covariance,3755783,10,0,13010025,4,761750,260132,4808,160024,63953,82,6,100108,8
5,128,SHEL,small,deriche,2075032,20,0,5499750,4,308467,84769,41306,82372,71063,20,10,2397,8
5,128,SHEL,small,doitgen,4775638,9,0,4809692,4,1394072,930,926,930,930,2,1,0,8
5,128,SHEL,small,durbin,172786,22,0,174130,4,50013,15,0,0,0,142,2,0,8
5,128,SHEL,small,fdtd-2d,8174705,14,0,10902745,4,2576364,70608,35709,69638,65331,292,0,970,8
5,128,SHEL,small,floyd-warshall,88099322,5,0,100516391,4,17508012,347378,321228,343564,290953,0,0,3814,8
5,128,SHEL,small,gemm,4104433,6,0,4641897,4,1337487,14915,412,14544,13298,2,1,371,8
5,128,SHEL,small,gemver,537416,11,0,667831,4,169864,3538,1064,2718,1899,242,112,820,8
5,128,SHEL,small,gesummv,139151,4,0,181514,4,64230,932,21,932,932,272,5,0,8
5,128,SHEL,small,gramschmidt,4839793,14,0,5997139,4,1318868,27532,17452,6773,4641,80,80,20759,8
5,128,SHEL,small,heat-3d,13754691,13,0,16192563,4,3665532,66950,33088,66483,64111,2,0,467,8
5,128,SHEL,small,jacobi-1d,2173065,133,0,2206512,4,311677,3,0,0,0,160,2,0,8
5,128,SHEL,small,jacobi-2d,12454771,8,0,15071990,4,3644646,72475,39021,70971,63608,1,0,1504,8
