seed,rate,num_ways,cache_size,policy,dataset_Size,benchmark_name,predicted_misses
3,1024,128,128,CLAM,small,gramschmidt,17059
3,1024,128,128,CLAM,small,3mm,14304
3,1024,128,128,CLAM,small,adi,68407
3,1024,128,128,CLAM,small,symm,13856
3,1024,128,128,CLAM,small,syr2k,22456
3,1024,128,128,CLAM,small,cholesky,17908
3,1024,128,128,CLAM,small,atax,2779
3,1024,128,128,CLAM,small,gemver,5088
3,1024,128,128,CLAM,small,gemm,19197
3,1024,128,128,CLAM,small,jacobi-2d,80538
3,1024,128,128,CLAM,small,jacobi-1d,18
3,1024,128,128,CLAM,small,mvt,2604
3,1024,128,128,CLAM,small,heat-3d,89721
3,1024,128,128,CLAM,small,trmm,4389
3,1024,128,128,CLAM,small,covariance,136606
3,1024,128,128,CLAM,small,correlation,159572
3,1024,128,128,CLAM,small,trisolv,14
3,1024,128,128,CLAM,small,ludcmp,22469
3,1024,128,128,CLAM,small,bicg,55
3,1024,128,128,CLAM,small,lu,32663
3,1024,128,128,CLAM,small,seidel-2d,34649
3,1024,128,128,CLAM,small,gesummv,2389
3,1024,128,128,CLAM,small,floyd-warshall,346405
3,1024,128,128,CLAM,small,doitgen,1471
3,1024,128,128,CLAM,medium,deriche,1164545
3,1024,128,128,CLAM,medium,fdtd-2d,2044646
3,1024,128,128,CLAM,medium,syrk,2041235
3,1024,128,128,CLAM,medium,nussinov,12599266
3,1024,128,128,CLAM,medium,durbin,71
3,1024,128,128,CLAM,medium,2mm,6560958
3,1024,128,128,CLAM,medium,gramschmidt,15769544
3,1024,128,128,CLAM,medium,3mm,10235740
3,1024,128,128,CLAM,medium,adi,6153772
3,1024,128,128,CLAM,medium,symm,5778975
3,1024,128,128,CLAM,medium,syr2k,7761941
3,1024,128,128,CLAM,medium,cholesky,712744
3,1024,128,128,CLAM,medium,atax,10754
3,1024,128,128,CLAM,medium,gemver,50882
3,1024,128,128,CLAM,medium,gemm,650364
3,1024,128,128,CLAM,medium,jacobi-2d,1544825
3,1024,128,128,CLAM,medium,jacobi-1d,53
3,1024,128,128,CLAM,medium,mvt,74998
3,1024,128,128,CLAM,medium,heat-3d,2029132
3,1024,128,128,CLAM,medium,trmm,4926562
3,1024,128,128,CLAM,medium,covariance,10816119
3,1024,128,128,CLAM,medium,correlation,10848012
3,1024,128,128,CLAM,medium,trisolv,13378
3,1024,128,128,CLAM,medium,ludcmp,10362515
3,1024,128,128,CLAM,medium,bicg,7665
3,1024,128,128,CLAM,medium,lu,10476278
3,1024,128,128,CLAM,medium,seidel-2d,986865
3,1024,128,128,CLAM,medium,gesummv,7385
3,1024,128,128,CLAM,medium,floyd-warshall,7859950
3,1024,128,128,CLAM,medium,doitgen,323930
4,64,128,128,CLAM,small,deriche,25246
4,64,128,128,CLAM,small,fdtd-2d,68296
4,64,128,128,CLAM,small,syrk,9381
4,64,128,128,CLAM,small,nussinov,71500
4,64,128,128,CLAM,small,durbin,151
4,64,128,128,CLAM,small,2mm,13834
4,64,128,128,CLAM,small,gramschmidt,14979
4,64,128,128,CLAM,small,3mm,23985
4,64,128,128,CLAM,small,adi,69364
4,64,128,128,CLAM,small,symm,19503
4,64,128,128,CLAM,small,syr2k,25544
4,64,128,128,CLAM,small,cholesky,14549
4,64,128,128,CLAM,small,atax,1094
4,64,128,128,CLAM,small,gemver,3468
4,64,128,128,CLAM,small,gemm,15571
4,64,128,128,CLAM,small,jacobi-2d,73425
4,64,128,128,CLAM,small,jacobi-1d,20
4,64,128,128,CLAM,small,mvt,2699
4,64,128,128,CLAM,small,heat-3d,70933
4,64,128,128,CLAM,small,trmm,6241
4,64,128,128,CLAM,small,covariance,178252
4,64,128,128,CLAM,small,correlation,166794
4,64,128,128,CLAM,small,trisolv,853
4,64,128,128,CLAM,small,ludcmp,33430
4,64,128,128,CLAM,small,bicg,1878
4,64,128,128,CLAM,small,lu,35844
4,64,128,128,CLAM,small,seidel-2d,32709
4,64,128,128,CLAM,small,gesummv,1144
4,64,128,128,CLAM,small,floyd-warshall,339113
4,64,128,128,CLAM,small,doitgen,1766
4,64,128,128,CLAM,medium,deriche,1188845
4,64,128,128,CLAM,medium,fdtd-2d,2105696
4,64,128,128,CLAM,medium,syrk,2009273
4,64,128,128,CLAM,medium,nussinov,13030313
4,64,128,128,CLAM,medium,durbin,77
4,64,128,128,CLAM,medium,2mm,6566516
4,64,128,128,CLAM,medium,gramschmidt,15593579
4,64,128,128,CLAM,medium,3mm,10575656
4,64,128,128,CLAM,medium,adi,5950995
4,64,128,128,CLAM,medium,symm,5752146
4,64,128,128,CLAM,medium,syr2k,7675825
4,64,128,128,CLAM,medium,cholesky,682512
4,64,128,128,CLAM,medium,atax,14013
4,64,128,128,CLAM,medium,gemver,43653
4,64,128,128,CLAM,medium,gemm,673222
4,64,128,128,CLAM,medium,jacobi-2d,1537590
4,64,128,128,CLAM,medium,jacobi-1d,54
4,64,128,128,CLAM,medium,mvt,101638
4,64,128,128,CLAM,medium,heat-3d,2062441
4,64,128,128,CLAM,medium,trmm,4972129
4,64,128,128,CLAM,medium,covariance,10810697
4,64,128,128,CLAM,medium,correlation,10830133
4,64,128,128,CLAM,medium,trisolv,6744
4,64,128,128,CLAM,medium,ludcmp,10379984
4,64,128,128,CLAM,medium,bicg,14515
4,64,128,128,CLAM,medium,lu,10752160
4,64,128,128,CLAM,medium,seidel-2d,1010871
4,64,128,128,CLAM,medium,gesummv,9499
4,64,128,128,CLAM,medium,floyd-warshall,7825050
4,64,128,128,CLAM,medium,doitgen,318365
4,128,128,128,CLAM,small,deriche,27658
4,128,128,128,CLAM,small,fdtd-2d,64904
4,128,128,128,CLAM,small,syrk,7170
4,128,128,128,CLAM,small,nussinov,72843
4,128,128,128,CLAM,small,durbin,25
4,128,128,128,CLAM,small,2mm,11159
4,128,128,128,CLAM,small,gramschmidt,13859
4,128,128,128,CLAM,small,3mm,25574
4,128,128,128,CLAM,small,adi,68596
4,128,128,128,CLAM,small,symm,18027
4,128,128,128,CLAM,small,syr2k,26768
4,128,128,128,CLAM,small,cholesky,12528
4,128,128,128,CLAM,small,atax,730
4,128,128,128,CLAM,small,gemver,2827
4,128,128,128,CLAM,small,gemm,17556
4,128,128,128,CLAM,small,jacobi-2d,72566
4,128,128,128,CLAM,small,jacobi-1d,19
4,128,128,128,CLAM,small,mvt,1496
4,128,128,128,CLAM,small,heat-3d,66911
4,128,128,128,CLAM,small,trmm,6431
4,128,128,128,CLAM,small,covariance,172986
4,128,128,128,CLAM,small,correlation,160270
4,128,128,128,CLAM,small,trisolv,882
4,128,128,128,CLAM,small,ludcmp,30195
4,128,128,128,CLAM,small,bicg,605
4,128,128,128,CLAM,small,lu,32644
4,128,128,128,CLAM,small,seidel-2d,30853
4,128,128,128,CLAM,small,gesummv,1395
4,128,128,128,CLAM,small,floyd-warshall,341553
4,128,128,128,CLAM,small,doitgen,2139
4,128,128,128,CLAM,medium,deriche,1177571
4,128,128,128,CLAM,medium,fdtd-2d,2081651
4,128,128,128,CLAM,medium,syrk,1968313
4,128,128,128,CLAM,medium,nussinov,12874932
4,128,128,128,CLAM,medium,durbin,77
4,128,128,128,CLAM,medium,2mm,6686153
4,128,128,128,CLAM,medium,gramschmidt,15663433
4,128,128,128,CLAM,medium,3mm,10380723
4,128,128,128,CLAM,medium,adi,5945730
4,128,128,128,CLAM,medium,symm,5773869
4,128,128,128,CLAM,medium,syr2k,7824418
4,128,128,128,CLAM,medium,cholesky,680527
4,128,128,128,CLAM,medium,atax,13952
4,128,128,128,CLAM,medium,gemver,38376
4,128,128,128,CLAM,medium,gemm,659599
4,128,128,128,CLAM,medium,jacobi-2d,1551622
4,128,128,128,CLAM,medium,jacobi-1d,308
4,128,128,128,CLAM,medium,mvt,104367
4,128,128,128,CLAM,medium,heat-3d,2056916
4,128,128,128,CLAM,medium,trmm,4993951
4,128,128,128,CLAM,medium,covariance,10907664
4,128,128,128,CLAM,medium,correlation,10855536
4,128,128,128,CLAM,medium,trisolv,6678
4,128,128,128,CLAM,medium,ludcmp,10473240
4,128,128,128,CLAM,medium,bicg,13306
4,128,128,128,CLAM,medium,lu,10632720
4,128,128,128,CLAM,medium,seidel-2d,989329
4,128,128,128,CLAM,medium,gesummv,10158
4,128,128,128,CLAM,medium,floyd-warshall,7935967
4,128,128,128,CLAM,medium,doitgen,305454
4,256,128,128,CLAM,small,deriche,18765
4,256,128,128,CLAM,small,fdtd-2d,66439
4,256,128,128,CLAM,small,syrk,9079
4,256,128,128,CLAM,small,nussinov,77479
4,256,128,128,CLAM,small,durbin,23
4,256,128,128,CLAM,small,2mm,14490
4,256,128,128,CLAM,small,gramschmidt,16523
4,256,128,128,CLAM,small,3mm,23948
4,256,128,128,CLAM,small,adi,62049
4,256,128,128,CLAM,small,symm,16511
4,256,128,128,CLAM,small,syr2k,23614
4,256,128,128,CLAM,small,cholesky,10365
4,256,128,128,CLAM,small,atax,1642
4,256,128,128,CLAM,small,gemver,2492
4,256,128,128,CLAM,small,gemm,13806
4,256,128,128,CLAM,small,jacobi-2d,71138
4,256,128,128,CLAM,small,jacobi-1d,19
4,256,128,128,CLAM,small,mvt,2116
4,256,128,128,CLAM,small,heat-3d,70593
4,256,128,128,CLAM,small,trmm,10053
4,256,128,128,CLAM,small,covariance,179091
4,256,128,128,CLAM,small,correlation,164280
4,256,128,128,CLAM,small,trisolv,845
4,256,128,128,CLAM,small,ludcmp,30785
4,256,128,128,CLAM,small,bicg,632
4,256,128,128,CLAM,small,lu,31600
4,256,128,128,CLAM,small,seidel-2d,32373
4,256,128,128,CLAM,small,gesummv,2068
4,256,128,128,CLAM,small,floyd-warshall,343064
4,256,128,128,CLAM,small,doitgen,1648
4,256,128,128,CLAM,medium,deriche,1195379
4,256,128,128,CLAM,medium,fdtd-2d,2065265
4,256,128,128,CLAM,medium,syrk,1871670
4,256,128,128,CLAM,medium,nussinov,12834863
4,256,128,128,CLAM,medium,durbin,75
4,256,128,128,CLAM,medium,2mm,6701876
4,256,128,128,CLAM,medium,gramschmidt,15788138
4,256,128,128,CLAM,medium,3mm,10378847
4,256,128,128,CLAM,medium,adi,6024244
4,256,128,128,CLAM,medium,symm,5730914
4,256,128,128,CLAM,medium,syr2k,7744646
4,256,128,128,CLAM,medium,cholesky,695754
4,256,128,128,CLAM,medium,atax,13964
4,256,128,128,CLAM,medium,gemver,44491
4,256,128,128,CLAM,medium,gemm,647772
4,256,128,128,CLAM,medium,jacobi-2d,1497989
4,256,128,128,CLAM,medium,jacobi-1d,53
4,256,128,128,CLAM,medium,mvt,95767
4,256,128,128,CLAM,medium,heat-3d,2068786
4,256,128,128,CLAM,medium,trmm,5019928
4,256,128,128,CLAM,medium,covariance,10958382
4,256,128,128,CLAM,medium,correlation,10858790
4,256,128,128,CLAM,medium,trisolv,6379
4,256,128,128,CLAM,medium,ludcmp,10467624
4,256,128,128,CLAM,medium,bicg,11099
4,256,128,128,CLAM,medium,lu,10721808
4,256,128,128,CLAM,medium,seidel-2d,1027857
4,256,128,128,CLAM,medium,gesummv,6706
4,256,128,128,CLAM,medium,floyd-warshall,7862787
4,256,128,128,CLAM,medium,doitgen,303010
4,512,128,128,CLAM,small,deriche,19161
4,512,128,128,CLAM,small,fdtd-2d,68108
4,512,128,128,CLAM,small,syrk,10063
4,512,128,128,CLAM,small,nussinov,82814
4,512,128,128,CLAM,small,durbin,23
4,512,128,128,CLAM,small,2mm,10453
4,512,128,128,CLAM,small,gramschmidt,14794
4,512,128,128,CLAM,small,3mm,21858
4,512,128,128,CLAM,small,adi,73122
4,512,128,128,CLAM,small,symm,13229
4,512,128,128,CLAM,small,syr2k,20897
4,512,128,128,CLAM,small,cholesky,19695
4,512,128,128,CLAM,small,atax,84
4,512,128,128,CLAM,small,gemver,2123
4,512,128,128,CLAM,small,gemm,14903
4,512,128,128,CLAM,small,jacobi-2d,73766
4,512,128,128,CLAM,small,jacobi-1d,19
4,512,128,128,CLAM,small,mvt,3356
4,512,128,128,CLAM,small,heat-3d,58230
4,512,128,128,CLAM,small,trmm,7955
4,512,128,128,CLAM,small,covariance,175458
4,512,128,128,CLAM,small,correlation,181101
4,512,128,128,CLAM,small,trisolv,23
4,512,128,128,CLAM,small,ludcmp,33951
4,512,128,128,CLAM,small,bicg,86
4,512,128,128,CLAM,small,lu,41285
4,512,128,128,CLAM,small,seidel-2d,32549
4,512,128,128,CLAM,small,gesummv,2295
4,512,128,128,CLAM,small,floyd-warshall,326510
4,512,128,128,CLAM,small,doitgen,2715
4,512,128,128,CLAM,medium,deriche,1161101
4,512,128,128,CLAM,medium,fdtd-2d,2088240
4,512,128,128,CLAM,medium,syrk,2032943
4,512,128,128,CLAM,medium,nussinov,12860410
4,512,128,128,CLAM,medium,durbin,72
4,512,128,128,CLAM,medium,2mm,6515992
4,512,128,128,CLAM,medium,gramschmidt,15748003
4,512,128,128,CLAM,medium,3mm,10270934
4,512,128,128,CLAM,medium,adi,5924042
4,512,128,128,CLAM,medium,symm,5732845
4,512,128,128,CLAM,medium,syr2k,7632628
4,512,128,128,CLAM,medium,cholesky,696379
4,512,128,128,CLAM,medium,atax,10451
4,512,128,128,CLAM,medium,gemver,40881
4,512,128,128,CLAM,medium,gemm,655697
4,512,128,128,CLAM,medium,jacobi-2d,1545786
4,512,128,128,CLAM,medium,jacobi-1d,54
4,512,128,128,CLAM,medium,mvt,104003
4,512,128,128,CLAM,medium,heat-3d,1920780
4,512,128,128,CLAM,medium,trmm,4982983
4,512,128,128,CLAM,medium,covariance,10950889
4,512,128,128,CLAM,medium,correlation,10740967
4,512,128,128,CLAM,medium,trisolv,8590
4,512,128,128,CLAM,medium,ludcmp,10515087
4,512,128,128,CLAM,medium,bicg,8487
4,512,128,128,CLAM,medium,lu,10568566
4,512,128,128,CLAM,medium,seidel-2d,982646
4,512,128,128,CLAM,medium,gesummv,7876
4,512,128,128,CLAM,medium,floyd-warshall,7834889
4,512,128,128,CLAM,medium,doitgen,306212
4,1024,128,128,CLAM,small,deriche,17227
4,1024,128,128,CLAM,small,fdtd-2d,76767
4,1024,128,128,CLAM,small,syrk,7379
4,1024,128,128,CLAM,small,nussinov,73409
4,1024,128,128,CLAM,small,durbin,19
4,1024,128,128,CLAM,small,2mm,11722
4,1024,128,128,CLAM,small,gramschmidt,21775
4,1024,128,128,CLAM,small,3mm,14054
4,1024,128,128,CLAM,small,adi,80024
4,1024,128,128,CLAM,small,symm,17609
4,1024,128,128,CLAM,small,syr2k,23041
4,1024,128,128,CLAM,small,cholesky,13501
4,1024,128,128,CLAM,small,atax,53
4,1024,128,128,CLAM,small,gemver,102
4,1024,128,128,CLAM,small,gemm,6703
4,1024,128,128,CLAM,small,jacobi-2d,87218
4,1024,128,128,CLAM,small,jacobi-1d,18
4,1024,128,128,CLAM,small,mvt,56
4,1024,128,128,CLAM,small,heat-3d,59140
4,1024,128,128,CLAM,small,trmm,7175
4,1024,128,128,CLAM,small,covariance,194466
4,1024,128,128,CLAM,small,correlation,148881
4,1024,128,128,CLAM,small,trisolv,1953
4,1024,128,128,CLAM,small,ludcmp,28182
4,1024,128,128,CLAM,small,bicg,58
4,1024,128,128,CLAM,small,lu,16897
4,1024,128,128,CLAM,small,seidel-2d,41941
4,1024,128,128,CLAM,small,gesummv,2368
4,1024,128,128,CLAM,small,floyd-warshall,337635
4,1024,128,128,CLAM,small,doitgen,1431
4,1024,128,128,CLAM,medium,deriche,1176203
4,1024,128,128,CLAM,medium,fdtd-2d,2034397
4,1024,128,128,CLAM,medium,syrk,2097881
4,1024,128,128,CLAM,medium,nussinov,12754027
4,1024,128,128,CLAM,medium,durbin,71
4,1024,128,128,CLAM,medium,2mm,6590450
4,1024,128,128,CLAM,medium,gramschmidt,15779639
4,1024,128,128,CLAM,medium,3mm,10401887
4,1024,128,128,CLAM,medium,adi,5841143
4,1024,128,128,CLAM,medium,symm,5756545
4,1024,128,128,CLAM,medium,syr2k,7660125
4,1024,128,128,CLAM,medium,cholesky,695337
4,1024,128,128,CLAM,medium,atax,4443
4,1024,128,128,CLAM,medium,gemver,41901
4,1024,128,128,CLAM,medium,gemm,683060
4,1024,128,128,CLAM,medium,jacobi-2d,1576045
4,1024,128,128,CLAM,medium,jacobi-1d,52
4,1024,128,128,CLAM,medium,mvt,91033
4,1024,128,128,CLAM,medium,heat-3d,2042599
4,1024,128,128,CLAM,medium,trmm,4928754
4,1024,128,128,CLAM,medium,covariance,10919674
4,1024,128,128,CLAM,medium,correlation,10911526
4,1024,128,128,CLAM,medium,trisolv,4005
4,1024,128,128,CLAM,medium,ludcmp,10357207
4,1024,128,128,CLAM,medium,bicg,11554
4,1024,128,128,CLAM,medium,lu,10451711
4,1024,128,128,CLAM,medium,seidel-2d,975613
4,1024,128,128,CLAM,medium,gesummv,7092
4,1024,128,128,CLAM,medium,floyd-warshall,7819529
4,1024,128,128,CLAM,medium,doitgen,268559
5,64,128,128,CLAM,small,deriche,26272
5,64,128,128,CLAM,small,fdtd-2d,68829
5,64,128,128,CLAM,small,syrk,7886
5,64,128,128,CLAM,small,nussinov,74509
5,64,128,128,CLAM,small,durbin,25
5,64,128,128,CLAM,small,2mm,13645
5,64,128,128,CLAM,small,gramschmidt,14095
5,64,128,128,CLAM,small,3mm,23882
5,64,128,128,CLAM,small,adi,67769
5,64,128,128,CLAM,small,symm,13947
5,64,128,128,CLAM,small,syr2k,25021
5,64,128,128,CLAM,small,cholesky,15421
5,64,128,128,CLAM,small,atax,1180
5,64,128,128,CLAM,small,gemver,2787
5,64,128,128,CLAM,small,gemm,16579
5,64,128,128,CLAM,small,jacobi-2d,74594
5,64,128,128,CLAM,small,jacobi-1d,20
5,64,128,128,CLAM,small,mvt,1557
5,64,128,128,CLAM,small,heat-3d,68463
5,64,128,128,CLAM,small,trmm,6890
5,64,128,128,CLAM,small,covariance,167631
5,64,128,128,CLAM,small,correlation,168223
5,64,128,128,CLAM,small,trisolv,641
5,64,128,128,CLAM,small,ludcmp,33872
5,64,128,128,CLAM,small,bicg,1042
5,64,128,128,CLAM,small,lu,32815
5,64,128,128,CLAM,small,seidel-2d,34701
5,64,128,128,CLAM,small,gesummv,1621
5,64,128,128,CLAM,small,floyd-warshall,344705
5,64,128,128,CLAM,small,doitgen,1583
5,64,128,128,CLAM,medium,deriche,1211936
5,64,128,128,CLAM,medium,fdtd-2d,2071003
5,64,128,128,CLAM,medium,syrk,2001396
5,64,128,128,CLAM,medium,nussinov,13058691
5,64,128,128,CLAM,medium,durbin,402
5,64,128,128,CLAM,medium,2mm,6595422
5,64,128,128,CLAM,medium,gramschmidt,15871298
5,64,128,128,CLAM,medium,3mm,10551551
5,64,128,128,CLAM,medium,adi,6039980
5,64,128,128,CLAM,medium,symm,5772306
5,64,128,128,CLAM,medium,syr2k,7815981
5,64,128,128,CLAM,medium,cholesky,687245
5,64,128,128,CLAM,medium,atax,13433
5,64,128,128,CLAM,medium,gemver,46116
5,64,128,128,CLAM,medium,gemm,654176
5,64,128,128,CLAM,medium,jacobi-2d,1599795
5,64,128,128,CLAM,medium,jacobi-1d,54
5,64,128,128,CLAM,medium,mvt,101471
5,64,128,128,CLAM,medium,heat-3d,2043396
5,64,128,128,CLAM,medium,trmm,4993071
5,64,128,128,CLAM,medium,covariance,10976239
5,64,128,128,CLAM,medium,correlation,11010590
5,64,128,128,CLAM,medium,trisolv,6487
5,64,128,128,CLAM,medium,ludcmp,10605900
5,64,128,128,CLAM,medium,bicg,14763
5,64,128,128,CLAM,medium,lu,10666360
5,64,128,128,CLAM,medium,seidel-2d,1019061
5,64,128,128,CLAM,medium,gesummv,10711
5,64,128,128,CLAM,medium,floyd-warshall,7744580
5,64,128,128,CLAM,medium,doitgen,309915
5,128,128,128,CLAM,small,deriche,22062
5,128,128,128,CLAM,small,fdtd-2d,71209
5,128,128,128,CLAM,small,syrk,7218
5,128,128,128,CLAM,small,nussinov,72882
5,128,128,128,CLAM,small,durbin,23
5,128,128,128,CLAM,small,2mm,14487
5,128,128,128,CLAM,small,gramschmidt,14754
5,128,128,128,CLAM,small,3mm,25706
5,128,128,128,CLAM,small,adi,69125
5,128,128,128,CLAM,small,symm,15935
5,128,128,128,CLAM,small,syr2k,24574
5,128,128,128,CLAM,small,cholesky,16394
5,128,128,128,CLAM,small,atax,1096
5,128,128,128,CLAM,small,gemver,2758
5,128,128,128,CLAM,small,gemm,14588
5,128,128,128,CLAM,small,jacobi-2d,74028
5,128,128,128,CLAM,small,jacobi-1d,20
5,128,128,128,CLAM,small,mvt,2617
5,128,128,128,CLAM,small,heat-3d,67040
5,128,128,128,CLAM,small,trmm,7527
5,128,128,128,CLAM,small,covariance,180036
5,128,128,128,CLAM,small,correlation,169757
5,128,128,128,CLAM,small,trisolv,958
5,128,128,128,CLAM,small,ludcmp,32128
5,128,128,128,CLAM,small,bicg,876
5,128,128,128,CLAM,small,lu,38210
5,128,128,128,CLAM,small,seidel-2d,32893
5,128,128,128,CLAM,small,gesummv,651
5,128,128,128,CLAM,small,floyd-warshall,337941
5,128,128,128,CLAM,small,doitgen,1629
5,128,128,128,CLAM,medium,deriche,1183711
5,128,128,128,CLAM,medium,fdtd-2d,2090036
5,128,128,128,CLAM,medium,syrk,1940437
5,128,128,128,CLAM,medium,nussinov,12993773
5,128,128,128,CLAM,medium,durbin,77
5,128,128,128,CLAM,medium,2mm,6654939
5,128,128,128,CLAM,medium,gramschmidt,15815404
5,128,128,128,CLAM,medium,3mm,10409232
5,128,128,128,CLAM,medium,adi,5976438
5,128,128,128,CLAM,medium,symm,5870443
5,128,128,128,CLAM,medium,syr2k,7741213
5,128,128,128,CLAM,medium,cholesky,671695
5,128,128,128,CLAM,medium,atax,12926
5,128,128,128,CLAM,medium,gemver,45206
5,128,128,128,CLAM,medium,gemm,660347
5,128,128,128,CLAM,medium,jacobi-2d,1555815
5,128,128,128,CLAM,medium,jacobi-1d,442
5,128,128,128,CLAM,medium,mvt,96052
5,128,128,128,CLAM,medium,heat-3d,2058312
5,128,128,128,CLAM,medium,trmm,5020448
5,128,128,128,CLAM,medium,covariance,10852108
5,128,128,128,CLAM,medium,correlation,10927694
5,128,128,128,CLAM,medium,trisolv,6756
5,128,128,128,CLAM,medium,ludcmp,10488458
5,128,128,128,CLAM,medium,bicg,10956
5,128,128,128,CLAM,medium,lu,10642438
5,128,128,128,CLAM,medium,seidel-2d,1006784
5,128,128,128,CLAM,medium,gesummv,8537
5,128,128,128,CLAM,medium,floyd-warshall,7804516
5,128,128,128,CLAM,medium,doitgen,320547
5,256,128,128,CLAM,small,deriche,21818
5,256,128,128,CLAM,small,fdtd-2d,75755
5,256,128,128,CLAM,small,syrk,7294
5,256,128,128,CLAM,small,nussinov,67458
5,256,128,128,CLAM,small,durbin,23
5,256,128,128,CLAM,small,2mm,12714
5,256,128,128,CLAM,small,gramschmidt,15671
5,256,128,128,CLAM,small,3mm,24028
5,256,128,128,CLAM,small,adi,60224
5,256,128,128,CLAM,small,symm,17665
5,256,128,128,CLAM,small,syr2k,21185
5,256,128,128,CLAM,small,cholesky,11787
5,256,128,128,CLAM,small,atax,2208
5,256,128,128,CLAM,small,gemver,3021
5,256,128,128,CLAM,small,gemm,16041
5,256,128,128,CLAM,small,jacobi-2d,68608
5,256,128,128,CLAM,small,jacobi-1d,20
5,256,128,128,CLAM,small,mvt,1166
5,256,128,128,CLAM,small,heat-3d,62125
5,256,128,128,CLAM,small,trmm,5593
5,256,128,128,CLAM,small,covariance,174049
5,256,128,128,CLAM,small,correlation,162821
5,256,128,128,CLAM,small,trisolv,500
5,256,128,128,CLAM,small,ludcmp,30120
5,256,128,128,CLAM,small,bicg,138
5,256,128,128,CLAM,small,lu,31698
5,256,128,128,CLAM,small,seidel-2d,32375
5,256,128,128,CLAM,small,gesummv,1107
5,256,128,128,CLAM,small,floyd-warshall,351545
5,256,128,128,CLAM,small,doitgen,2175
5,256,128,128,CLAM,medium,deriche,1167756
5,256,128,128,CLAM,medium,fdtd-2d,2083512
5,256,128,128,CLAM,medium,syrk,1893098
5,256,128,128,CLAM,medium,nussinov,12875200
5,256,128,128,CLAM,medium,durbin,75
5,256,128,128,CLAM,medium,2mm,6783520
5,256,128,128,CLAM,medium,gramschmidt,15714849
5,256,128,128,CLAM,medium,3mm,10399407
5,256,128,128,CLAM,medium,adi,6068705
5,256,128,128,CLAM,medium,symm,5727590
5,256,128,128,CLAM,medium,syr2k,7726400
5,256,128,128,CLAM,medium,cholesky,679820
5,256,128,128,CLAM,medium,atax,13574
5,256,128,128,CLAM,medium,gemver,41646
5,256,128,128,CLAM,medium,gemm,656434
5,256,128,128,CLAM,medium,jacobi-2d,1548272
5,256,128,128,CLAM,medium,jacobi-1d,570
5,256,128,128,CLAM,medium,mvt,91904
5,256,128,128,CLAM,medium,heat-3d,2141855
5,256,128,128,CLAM,medium,trmm,5028723
5,256,128,128,CLAM,medium,covariance,10873935
5,256,128,128,CLAM,medium,correlation,10953106
5,256,128,128,CLAM,medium,trisolv,4675
5,256,128,128,CLAM,medium,ludcmp,10516435
5,256,128,128,CLAM,medium,bicg,11545
5,256,128,128,CLAM,medium,lu,10639888
5,256,128,128,CLAM,medium,seidel-2d,1005841
5,256,128,128,CLAM,medium,gesummv,7767
5,256,128,128,CLAM,medium,floyd-warshall,7764397
5,256,128,128,CLAM,medium,doitgen,304954
5,512,128,128,CLAM,small,deriche,23209
5,512,128,128,CLAM,small,fdtd-2d,65750
5,512,128,128,CLAM,small,syrk,5162
5,512,128,128,CLAM,small,nussinov,72774
5,512,128,128,CLAM,small,durbin,19
5,512,128,128,CLAM,small,2mm,13710
5,512,128,128,CLAM,small,gramschmidt,10076
5,512,128,128,CLAM,small,3mm,23164
5,512,128,128,CLAM,small,adi,71480
5,512,128,128,CLAM,small,symm,19205
5,512,128,128,CLAM,small,syr2k,26670
5,512,128,128,CLAM,small,cholesky,7726
5,512,128,128,CLAM,small,atax,70
5,512,128,128,CLAM,small,gemver,3774
5,512,128,128,CLAM,small,gemm,21628
5,512,128,128,CLAM,small,jacobi-2d,84569
5,512,128,128,CLAM,small,jacobi-1d,20
5,512,128,128,CLAM,small,mvt,589
5,512,128,128,CLAM,small,heat-3d,61662
5,512,128,128,CLAM,small,trmm,4434
5,512,128,128,CLAM,small,covariance,174763
5,512,128,128,CLAM,small,correlation,167559
5,512,128,128,CLAM,small,trisolv,1960
5,512,128,128,CLAM,small,ludcmp,39355
5,512,128,128,CLAM,small,bicg,2139
5,512,128,128,CLAM,small,lu,35919
5,512,128,128,CLAM,small,seidel-2d,29490
5,512,128,128,CLAM,small,gesummv,1551
5,512,128,128,CLAM,small,floyd-warshall,332140
5,512,128,128,CLAM,small,doitgen,2201
5,512,128,128,CLAM,medium,deriche,1176145
5,512,128,128,CLAM,medium,fdtd-2d,2045105
5,512,128,128,CLAM,medium,syrk,1934812
5,512,128,128,CLAM,medium,nussinov,12931204
5,512,128,128,CLAM,medium,durbin,72
5,512,128,128,CLAM,medium,2mm,6609234
5,512,128,128,CLAM,medium,gramschmidt,15720787
5,512,128,128,CLAM,medium,3mm,10294529
5,512,128,128,CLAM,medium,adi,5963295
5,512,128,128,CLAM,medium,symm,5758902
5,512,128,128,CLAM,medium,syr2k,7750099
5,512,128,128,CLAM,medium,cholesky,681829
5,512,128,128,CLAM,medium,atax,9491
5,512,128,128,CLAM,medium,gemver,28470
5,512,128,128,CLAM,medium,gemm,669789
5,512,128,128,CLAM,medium,jacobi-2d,1483714
5,512,128,128,CLAM,medium,jacobi-1d,54
5,512,128,128,CLAM,medium,mvt,91696
5,512,128,128,CLAM,medium,heat-3d,2095346
5,512,128,128,CLAM,medium,trmm,5045695
5,512,128,128,CLAM,medium,covariance,10908150
